feature,importance
bollinger_lower,0.055659004
price_to_sma200,0.051453482
volume_ratio,0.049209937
macd,0.047890346
atr_ratio,0.047734287
bollinger_upper,0.04697305
rsi,0.045403525
stochastic_oscillator,0.045230605
vix_close,0.04520818
return_1d,0.04511484
volatility_21d,0.04382725
sma200,0.043672744
ma21,0.04248625
vix_ma5,0.041974958
return_5d,0.041709233
rsi_slope,0.040934082
Close_FFD,0.040202986
vix_change_1d,0.039976917
ma7,0.03974141
atr,0.038869835
return_21d,0.037032973
mean_sentiment_score,0.03564516
ma_spread,0.034048975
positive,0.0
negative,0.0
neutral,0.0
