feature,importance
mean_sentiment_score,0.056511834
stochastic_oscillator,0.04845372
bollinger_upper,0.045940425
ma21,0.045872666
vix_ma5,0.04546059
atr_ratio,0.04504515
rsi,0.045041643
ma_spread,0.04463915
ma7,0.04456565
macd,0.043908313
atr,0.043490387
volume_ratio,0.043287072
sma200,0.0432031
vix_close,0.04265865
vix_change_1d,0.04224901
return_21d,0.04174511
Close_FFD,0.04143313
return_1d,0.040953398
bollinger_lower,0.04053222
volatility_21d,0.03987358
rsi_slope,0.039226852
return_5d,0.03803005
price_to_sma200,0.03787828
positive,0.0
negative,0.0
neutral,0.0
