feature,importance
ma_spread,0.05371645
macd,0.050900567
sma200,0.05088342
volatility_21d,0.046634383
atr_ratio,0.046075355
bollinger_upper,0.04581825
price_to_sma200,0.045484755
atr,0.045278244
bollinger_lower,0.04486777
return_21d,0.04481555
Close_FFD,0.044133503
rsi_slope,0.04325908
return_1d,0.042239215
return_5d,0.04209377
rsi,0.041624926
vix_ma5,0.04104096
stochastic_oscillator,0.04090163
vix_change_1d,0.040011775
volume_ratio,0.039762564
ma7,0.03953313
vix_close,0.03881787
ma21,0.036411412
mean_sentiment_score,0.035695415
positive,0.0
negative,0.0
neutral,0.0
