feature,importance
atr,0.059219927
bollinger_lower,0.050953027
return_5d,0.0482936
bollinger_upper,0.046530765
atr_ratio,0.046080306
macd,0.044700857
price_to_sma200,0.044535387
ma7,0.043701448
vix_ma5,0.043536127
rsi_slope,0.043114245
Close_FFD,0.042838987
ma21,0.0423973
vix_change_1d,0.04202808
volatility_21d,0.041580424
return_1d,0.04102743
return_21d,0.040205542
volume_ratio,0.03969004
ma_spread,0.039323874
sma200,0.038396273
rsi,0.03830197
stochastic_oscillator,0.03764807
vix_close,0.035651807
mean_sentiment_score,0.028406743
neutral,0.021837682
negative,0.0
positive,0.0
