feature,importance
neutral,0.054160584
sma200,0.053654585
macd,0.046999965
price_to_sma200,0.04681179
atr_ratio,0.04674652
Close_FFD,0.0457038
rsi,0.045515895
vix_ma5,0.04455974
bollinger_upper,0.04415727
vix_close,0.04398413
return_21d,0.043886833
return_5d,0.043084536
return_1d,0.042068
volume_ratio,0.041368645
ma7,0.04136276
bollinger_lower,0.041055925
volatility_21d,0.040740047
vix_change_1d,0.03979531
ma21,0.037708905
ma_spread,0.036837794
atr,0.036827225
rsi_slope,0.035077866
stochastic_oscillator,0.033028714
mean_sentiment_score,0.014863147
negative,0.0
positive,0.0
