feature,importance
atr_ratio,0.049493466
bollinger_lower,0.048015356
Close_FFD,0.047078542
price_to_sma200,0.045778282
return_21d,0.0453085
return_5d,0.045037124
return_1d,0.044837054
ma21,0.044640165
rsi_slope,0.043861184
bollinger_upper,0.043461043
vix_ma5,0.04265078
ma_spread,0.04239243
vix_close,0.042245965
macd,0.0420621
atr,0.041924484
stochastic_oscillator,0.041107602
vix_change_1d,0.04110313
rsi,0.040592924
volume_ratio,0.040113643
sma200,0.038065717
ma7,0.03803165
volatility_21d,0.036103275
neutral,0.03194107
mean_sentiment_score,0.02415451
negative,0.0
positive,0.0
