feature,importance
return_21d,0.050715625
return_1d,0.0483853
bollinger_lower,0.047298595
rsi_slope,0.04729192
ma_spread,0.04682944
Close_FFD,0.045801193
stochastic_oscillator,0.045466147
atr,0.045029793
macd,0.04483591
rsi,0.04463802
atr_ratio,0.044358518
volatility_21d,0.044181455
return_5d,0.04362411
bollinger_upper,0.0435443
sma200,0.043094993
price_to_sma200,0.042938463
volume_ratio,0.04244641
ma21,0.042190142
vix_close,0.04056957
vix_ma5,0.038540363
vix_change_1d,0.03708092
ma7,0.03663844
mean_sentiment_score,0.03450036
positive,0.0
negative,0.0
neutral,0.0
