feature,importance
rsi,0.048590392
sma200,0.04834575
price_to_sma200,0.04820693
return_21d,0.0479161
ma21,0.047345262
atr_ratio,0.04670671
stochastic_oscillator,0.046571027
bollinger_lower,0.04542407
Close_FFD,0.0452459
vix_change_1d,0.045183867
vix_ma5,0.04410904
ma7,0.043374475
return_5d,0.042486764
ma_spread,0.04248361
atr,0.042409662
neutral,0.04159779
rsi_slope,0.04154836
bollinger_upper,0.041116484
return_1d,0.040783014
vix_close,0.040611643
volatility_21d,0.038101137
macd,0.03621191
volume_ratio,0.035630085
mean_sentiment_score,0.0
negative,0.0
positive,0.0
