feature,importance
ma21,0.04822871
vix_ma5,0.04809741
ma_spread,0.046473373
bollinger_upper,0.045911193
Close_FFD,0.045482352
bollinger_lower,0.045279942
return_21d,0.04442067
ma7,0.044037797
atr,0.043815047
price_to_sma200,0.043227497
rsi_slope,0.042171896
vix_change_1d,0.042064264
sma200,0.041530587
vix_close,0.041340083
atr_ratio,0.041290715
return_5d,0.04096171
volatility_21d,0.04087715
volume_ratio,0.040040627
macd,0.03883688
stochastic_oscillator,0.038639784
return_1d,0.037922725
rsi,0.033914752
positive,0.032766856
mean_sentiment_score,0.032668054
negative,0.0
neutral,0.0
