feature,importance
atr_ratio,0.05260259
macd,0.050899502
price_to_sma200,0.047110792
vix_change_1d,0.046482008
volatility_21d,0.046187114
rsi_slope,0.046131015
stochastic_oscillator,0.0459399
volume_ratio,0.045533743
vix_close,0.04551603
ma_spread,0.045118496
ma7,0.045100793
return_1d,0.044691775
sma200,0.04386824
return_21d,0.0437155
return_5d,0.043554746
Close_FFD,0.04297227
vix_ma5,0.042874165
bollinger_upper,0.04229916
rsi,0.04226843
ma21,0.042134177
bollinger_lower,0.04066634
atr,0.036996208
mean_sentiment_score,0.017337017
positive,0.0
negative,0.0
neutral,0.0
