feature,importance
ma21,0.055645138
bollinger_lower,0.049912702
vix_ma5,0.047218934
Close_FFD,0.046872456
vix_change_1d,0.04644918
macd,0.045947377
atr,0.045837946
vix_close,0.045233436
sma200,0.045136396
return_5d,0.04488465
return_21d,0.044371393
volatility_21d,0.044018444
bollinger_upper,0.0432586
rsi,0.043220215
atr_ratio,0.042902928
volume_ratio,0.042095635
rsi_slope,0.042037938
return_1d,0.040976293
stochastic_oscillator,0.040336758
price_to_sma200,0.040333074
ma_spread,0.040046576
ma7,0.035675444
mean_sentiment_score,0.02758852
positive,0.0
negative,0.0
neutral,0.0
