feature,importance
return_21d,0.050762445
bollinger_lower,0.05022938
atr_ratio,0.049849447
ma21,0.047595713
Close_FFD,0.04584289
macd,0.045534063
rsi,0.04524733
vix_ma5,0.044322614
price_to_sma200,0.043354377
sma200,0.04326584
volatility_21d,0.043231748
volume_ratio,0.043065757
bollinger_upper,0.04296881
return_5d,0.042877775
ma7,0.042847198
atr,0.04231911
rsi_slope,0.04219713
stochastic_oscillator,0.04209866
return_1d,0.041968096
vix_change_1d,0.04138712
vix_close,0.04100287
ma_spread,0.04069326
mean_sentiment_score,0.027338348
positive,0.0
negative,0.0
neutral,0.0
