feature,importance
sma200,0.050846398
bollinger_lower,0.04807457
return_21d,0.046766862
ma7,0.045072377
volatility_21d,0.044950023
ma21,0.044337235
ma_spread,0.04399454
price_to_sma200,0.043800835
rsi,0.043773998
Close_FFD,0.04370123
return_1d,0.043076288
stochastic_oscillator,0.042698957
atr_ratio,0.04237432
atr,0.04229354
bollinger_upper,0.042011485
rsi_slope,0.042003028
return_5d,0.041391112
vix_change_1d,0.041314755
vix_ma5,0.041127305
macd,0.04056598
volume_ratio,0.039250612
vix_close,0.037980177
mean_sentiment_score,0.034086086
neutral,0.01450825
negative,0.0
positive,0.0
