feature,importance
return_21d,0.052875735
macd,0.049851183
price_to_sma200,0.049405605
volume_ratio,0.048177376
return_1d,0.047978904
stochastic_oscillator,0.047808945
sma200,0.04729062
return_5d,0.046960752
vix_change_1d,0.04676475
ma21,0.045696486
atr,0.045137316
vix_close,0.045054942
vix_ma5,0.04483949
atr_ratio,0.04477267
volatility_21d,0.04437738
rsi,0.043714512
rsi_slope,0.04344465
ma7,0.0423886
Close_FFD,0.041219227
ma_spread,0.041036185
bollinger_upper,0.04089053
bollinger_lower,0.04031415
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
