feature,importance
price_to_sma200,0.051836394
sma200,0.048080735
rsi_slope,0.04768482
macd,0.047669195
vix_ma5,0.04674411
atr_ratio,0.04614408
volatility_21d,0.045739237
rsi,0.045077574
atr,0.044027593
return_21d,0.043887455
return_5d,0.04345221
Close_FFD,0.043297563
stochastic_oscillator,0.04310658
ma7,0.042245533
return_1d,0.042155612
ma21,0.040969096
mean_sentiment_score,0.04091012
vix_change_1d,0.040731914
bollinger_lower,0.040236406
ma_spread,0.039791238
volume_ratio,0.039660368
vix_close,0.039278775
bollinger_upper,0.037273478
positive,0.0
negative,0.0
neutral,0.0
