feature,importance
vix_ma5,0.04898989
price_to_sma200,0.048344124
return_5d,0.04770427
bollinger_upper,0.0467022
vix_close,0.046364155
ma_spread,0.046294454
atr,0.045972314
Close_FFD,0.044995066
volatility_21d,0.044846185
return_21d,0.04483683
rsi,0.044374954
return_1d,0.044226296
stochastic_oscillator,0.042999297
bollinger_lower,0.04198716
ma7,0.04177243
macd,0.04161347
sma200,0.04147542
volume_ratio,0.041074686
ma21,0.04105489
atr_ratio,0.04094457
vix_change_1d,0.040794626
rsi_slope,0.04070656
mean_sentiment_score,0.03192617
positive,0.0
negative,0.0
neutral,0.0
