feature,importance
price_to_sma200,0.05172756
atr_ratio,0.051170442
Close_FFD,0.048191745
sma200,0.046767235
stochastic_oscillator,0.046155572
bollinger_upper,0.04606657
macd,0.045763932
ma_spread,0.045654356
volatility_21d,0.044935904
return_21d,0.044348426
vix_ma5,0.04424812
atr,0.04330115
return_1d,0.043246467
volume_ratio,0.04276274
bollinger_lower,0.041460786
rsi_slope,0.041438356
ma7,0.041310463
rsi,0.04123896
vix_close,0.04027771
return_5d,0.039119586
vix_change_1d,0.038197342
ma21,0.036590427
neutral,0.03602612
mean_sentiment_score,0.0
negative,0.0
positive,0.0
