feature,importance
Close_FFD,0.052352615
bollinger_upper,0.05109806
bollinger_lower,0.049463823
return_21d,0.04703521
macd,0.045378577
rsi,0.04504368
ma7,0.044395454
sma200,0.044340067
return_5d,0.04277831
rsi_slope,0.042185858
ma_spread,0.041986637
vix_change_1d,0.041647997
volatility_21d,0.041145593
ma21,0.040782128
stochastic_oscillator,0.04069286
volume_ratio,0.040649097
mean_sentiment_score,0.04008912
atr_ratio,0.03968451
return_1d,0.038958747
vix_close,0.03813544
vix_ma5,0.03763288
price_to_sma200,0.035506982
atr,0.03175591
neutral,0.027260423
negative,0.0
positive,0.0
