feature,importance
return_1d,0.048053343
macd,0.047070086
price_to_sma200,0.04661361
stochastic_oscillator,0.04606417
vix_ma5,0.04586973
return_21d,0.045342997
return_5d,0.045325473
atr_ratio,0.043926887
sma200,0.042701893
vix_close,0.042290106
Close_FFD,0.042036366
bollinger_lower,0.042000864
rsi_slope,0.041883796
vix_change_1d,0.04176353
rsi,0.041303664
ma7,0.04117297
ma_spread,0.04019264
atr,0.039975252
volatility_21d,0.039378546
ma21,0.039265733
volume_ratio,0.035936035
bollinger_upper,0.034486238
mean_sentiment_score,0.03394386
neutral,0.033402123
negative,0.0
positive,0.0
