feature,importance
bollinger_lower,0.048638772
rsi,0.048191298
Close_FFD,0.047363266
atr_ratio,0.046261936
return_1d,0.0462611
price_to_sma200,0.045250762
stochastic_oscillator,0.04507007
return_21d,0.044779107
rsi_slope,0.04477214
volatility_21d,0.04388609
atr,0.043714523
bollinger_upper,0.043618005
volume_ratio,0.043458667
macd,0.04341517
ma21,0.04330853
vix_ma5,0.043246917
return_5d,0.042210706
ma_spread,0.041785546
ma7,0.041255917
vix_change_1d,0.04124406
sma200,0.040520463
vix_close,0.040250164
mean_sentiment_score,0.03149681
positive,0.0
negative,0.0
neutral,0.0
