feature,importance
bollinger_lower,0.059486
volume_ratio,0.049477797
sma200,0.047184233
atr_ratio,0.046309732
rsi_slope,0.04579295
Close_FFD,0.045422032
volatility_21d,0.04536497
return_21d,0.044794194
mean_sentiment_score,0.0443264
ma_spread,0.04367042
ma21,0.043628864
rsi,0.043488417
return_5d,0.04326977
vix_ma5,0.04210144
ma7,0.04197703
stochastic_oscillator,0.04142107
macd,0.040803574
vix_close,0.04066705
price_to_sma200,0.040449705
atr,0.039713588
bollinger_upper,0.039130386
return_1d,0.037611607
vix_change_1d,0.033908743
positive,0.0
negative,0.0
neutral,0.0
