feature,importance
Close_FFD,0.054767586
atr_ratio,0.05209687
return_21d,0.051123098
volatility_21d,0.050466668
rsi,0.049023416
vix_change_1d,0.04720215
stochastic_oscillator,0.047096983
atr,0.04690224
rsi_slope,0.046504695
price_to_sma200,0.046447486
bollinger_lower,0.046100017
volume_ratio,0.045193527
bollinger_upper,0.044913586
return_5d,0.043917324
vix_ma5,0.043409914
sma200,0.041651744
ma21,0.041521862
ma7,0.041247085
ma_spread,0.041073002
macd,0.041068826
vix_close,0.039338306
return_1d,0.03893365
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
