feature,importance
Close_FFD,0.060994007
rsi_slope,0.049151544
bollinger_upper,0.04911727
macd,0.048601918
volume_ratio,0.046956684
atr_ratio,0.04575824
price_to_sma200,0.045497645
ma7,0.044552505
atr,0.044190582
return_21d,0.04398283
bollinger_lower,0.042762328
sma200,0.042308547
rsi,0.041871883
return_5d,0.041828442
stochastic_oscillator,0.041787997
return_1d,0.04139963
vix_close,0.041000888
ma_spread,0.039401177
vix_change_1d,0.03902815
ma21,0.03794621
volatility_21d,0.037656777
vix_ma5,0.03742452
mean_sentiment_score,0.03678025
positive,0.0
negative,0.0
neutral,0.0
