feature,importance
return_1d,0.050324455
sma200,0.049598303
return_21d,0.04779067
neutral,0.046241265
bollinger_lower,0.04604617
price_to_sma200,0.04501025
stochastic_oscillator,0.04405577
atr,0.044004902
atr_ratio,0.043892536
ma_spread,0.042577635
macd,0.04244735
vix_change_1d,0.04241478
vix_ma5,0.042278145
bollinger_upper,0.04194621
rsi,0.040100414
volume_ratio,0.039901935
return_5d,0.03895394
vix_close,0.037500642
ma7,0.03728835
rsi_slope,0.03692216
Close_FFD,0.03601238
mean_sentiment_score,0.035385877
ma21,0.034967404
volatility_21d,0.034338456
negative,0.0
positive,0.0
