feature,importance
sma200,0.049812663
bollinger_lower,0.04934336
ma_spread,0.048497718
return_21d,0.048370957
vix_change_1d,0.047832545
vix_ma5,0.046766397
price_to_sma200,0.046204213
return_5d,0.04543093
macd,0.045311823
ma7,0.04441489
rsi,0.043930452
bollinger_upper,0.043011725
rsi_slope,0.04262314
ma21,0.04260861
atr_ratio,0.042345695
mean_sentiment_score,0.04126933
stochastic_oscillator,0.040881313
volume_ratio,0.039805096
vix_close,0.039156128
volatility_21d,0.039083153
return_1d,0.03899658
Close_FFD,0.038627356
atr,0.035675973
positive,0.0
negative,0.0
neutral,0.0
