feature,importance
rsi,0.049222052
ma7,0.048953824
macd,0.0487241
return_21d,0.04576221
price_to_sma200,0.044833794
volatility_21d,0.044422906
atr,0.043827116
return_5d,0.043391395
bollinger_upper,0.042999208
vix_ma5,0.04247175
return_1d,0.04171325
Close_FFD,0.041613247
ma_spread,0.04143756
atr_ratio,0.041272614
volume_ratio,0.041200124
stochastic_oscillator,0.041006073
ma21,0.040739484
sma200,0.040678684
bollinger_lower,0.040097933
vix_close,0.03829623
vix_change_1d,0.03788074
rsi_slope,0.036566574
neutral,0.032868125
mean_sentiment_score,0.030021042
negative,0.0
positive,0.0
