feature,importance
return_21d,0.051919438
ma21,0.051367577
bollinger_upper,0.049274165
return_5d,0.04827743
rsi_slope,0.04758851
atr_ratio,0.047215994
vix_close,0.04690665
volume_ratio,0.045954764
price_to_sma200,0.045101378
vix_change_1d,0.044483572
atr,0.04338567
stochastic_oscillator,0.04300913
rsi,0.042512085
sma200,0.041708227
vix_ma5,0.041028135
return_1d,0.040815722
neutral,0.03919926
ma_spread,0.038998403
volatility_21d,0.038449913
bollinger_lower,0.038044225
Close_FFD,0.03641785
ma7,0.034488153
macd,0.033893798
mean_sentiment_score,0.009959961
negative,0.0
positive,0.0
