feature,importance
bollinger_lower,0.05675514
bollinger_upper,0.050608464
ma7,0.04823352
sma200,0.047925327
stochastic_oscillator,0.04760698
vix_ma5,0.047405764
ma21,0.04651798
Close_FFD,0.04578746
atr,0.04538694
volume_ratio,0.045116227
vix_close,0.044010464
return_1d,0.0439239
price_to_sma200,0.042581752
ma_spread,0.041871447
volatility_21d,0.041768957
rsi,0.04057757
atr_ratio,0.040278457
return_21d,0.039792906
macd,0.03923951
rsi_slope,0.038052544
vix_change_1d,0.038034365
return_5d,0.036831208
neutral,0.03169307
mean_sentiment_score,0.0
negative,0.0
positive,0.0
