feature,importance
bollinger_upper,0.0640105
atr_ratio,0.05742941
macd,0.046532225
sma200,0.046438627
return_5d,0.046433516
volatility_21d,0.046425868
ma21,0.046349417
vix_ma5,0.04465197
atr,0.044529937
vix_close,0.0439404
price_to_sma200,0.043817107
rsi,0.043751266
vix_change_1d,0.04211549
bollinger_lower,0.042050958
volume_ratio,0.041139994
ma7,0.040977657
return_1d,0.04046504
return_21d,0.039967187
ma_spread,0.03996353
stochastic_oscillator,0.03981706
rsi_slope,0.038252424
neutral,0.036714807
mean_sentiment_score,0.024225617
positive,0.0
negative,0.0
