feature,importance
sma200,0.049456045
ma7,0.045512363
mean_sentiment_score,0.045485705
ma21,0.044874184
price_to_sma200,0.044449575
volume_ratio,0.043930225
atr_ratio,0.043260414
bollinger_lower,0.043247953
vix_change_1d,0.042993575
vix_close,0.04288092
vix_ma5,0.042304195
return_21d,0.041866187
return_1d,0.041835617
stochastic_oscillator,0.041712865
ma_spread,0.041669637
macd,0.041329045
rsi,0.041205097
Close_FFD,0.040645942
volatility_21d,0.04048301
atr,0.0402626
return_5d,0.040083203
bollinger_upper,0.03824798
rsi_slope,0.036179014
neutral,0.02608468
negative,0.0
positive,0.0
