feature,importance
ma21,0.05110376
stochastic_oscillator,0.047465816
sma200,0.04711504
bollinger_upper,0.04661264
atr_ratio,0.046558835
price_to_sma200,0.046497375
Close_FFD,0.04589052
ma7,0.04486587
return_1d,0.044678595
atr,0.04436819
volatility_21d,0.043830797
macd,0.043581635
return_5d,0.043560077
rsi_slope,0.043441847
return_21d,0.043053053
vix_change_1d,0.042290296
bollinger_lower,0.042217996
vix_ma5,0.04086826
vix_close,0.04059604
volume_ratio,0.040355824
ma_spread,0.039641444
rsi,0.038600557
mean_sentiment_score,0.032805625
positive,0.0
negative,0.0
neutral,0.0
