feature,importance
sma200,0.052227903
ma21,0.05073214
bollinger_lower,0.047783136
atr,0.046661977
bollinger_upper,0.0462107
macd,0.045788433
rsi_slope,0.044166557
rsi,0.044163946
vix_ma5,0.04355568
price_to_sma200,0.042658843
return_5d,0.04172249
ma_spread,0.041701432
return_21d,0.041518096
Close_FFD,0.04141269
volatility_21d,0.041141797
vix_close,0.040220205
return_1d,0.04010966
vix_change_1d,0.039538283
stochastic_oscillator,0.039384443
atr_ratio,0.03867916
volume_ratio,0.03784626
ma7,0.03436601
mean_sentiment_score,0.031269297
neutral,0.027140908
negative,0.0
positive,0.0
