feature,importance
bollinger_lower,0.054620046
sma200,0.05401401
price_to_sma200,0.04794374
ma21,0.047231138
return_1d,0.046704795
volatility_21d,0.04488257
stochastic_oscillator,0.044320613
Close_FFD,0.042842306
atr_ratio,0.042615723
vix_change_1d,0.041922823
volume_ratio,0.041728146
return_21d,0.041406404
rsi_slope,0.041266277
mean_sentiment_score,0.040532913
return_5d,0.040296707
rsi,0.04024836
ma7,0.039929576
vix_ma5,0.039665442
macd,0.03925168
atr,0.038957704
ma_spread,0.037164662
vix_close,0.036523182
bollinger_upper,0.030899733
neutral,0.025031514
negative,0.0
positive,0.0
