feature,importance
bollinger_upper,0.051559072
ma7,0.050345086
atr_ratio,0.04824264
Close_FFD,0.04730353
return_21d,0.044325206
macd,0.043487042
bollinger_lower,0.043449458
price_to_sma200,0.043005977
vix_close,0.0429026
volatility_21d,0.04268274
mean_sentiment_score,0.042130813
stochastic_oscillator,0.042068448
ma21,0.04165793
return_5d,0.04134007
volume_ratio,0.039836735
vix_ma5,0.03976015
return_1d,0.039432243
vix_change_1d,0.03939106
rsi_slope,0.03775434
ma_spread,0.037167296
rsi,0.036986068
atr,0.036350206
neutral,0.034737457
sma200,0.03408385
negative,0.0
positive,0.0
