feature,importance
bollinger_lower,0.050000183
ma_spread,0.047657248
Close_FFD,0.046091996
atr,0.04512228
return_21d,0.0446433
bollinger_upper,0.04411162
rsi_slope,0.043332826
sma200,0.043251295
ma7,0.04304186
price_to_sma200,0.042412642
volume_ratio,0.04228797
ma21,0.042231407
volatility_21d,0.041775472
rsi,0.041380573
return_5d,0.041305695
return_1d,0.04096463
atr_ratio,0.039163634
vix_change_1d,0.038976826
stochastic_oscillator,0.038774896
macd,0.038413335
mean_sentiment_score,0.038183235
neutral,0.03659787
vix_ma5,0.03622196
vix_close,0.034057293
negative,0.0
positive,0.0
