feature,importance
volatility_21d,0.050050966
bollinger_lower,0.04827379
atr_ratio,0.04820484
macd,0.0475763
return_1d,0.04721684
bollinger_upper,0.047110144
price_to_sma200,0.0466207
rsi,0.046617273
return_21d,0.04622313
vix_close,0.044160604
ma21,0.043727532
stochastic_oscillator,0.04310698
vix_change_1d,0.04309584
vix_ma5,0.042778004
ma7,0.04265942
ma_spread,0.0423014
Close_FFD,0.042295985
atr,0.04164001
volume_ratio,0.041512232
return_5d,0.038775187
rsi_slope,0.03786552
sma200,0.036764596
mean_sentiment_score,0.031422652
positive,0.0
negative,0.0
neutral,0.0
