feature,importance
atr,0.05239524
bollinger_upper,0.050742403
ma7,0.050433375
ma_spread,0.04973317
return_5d,0.04864822
macd,0.048259426
vix_close,0.048234127
vix_ma5,0.047512252
bollinger_lower,0.04721006
sma200,0.04707062
volume_ratio,0.046459176
volatility_21d,0.045846466
atr_ratio,0.045705497
stochastic_oscillator,0.045067973
rsi,0.042643566
ma21,0.042460803
rsi_slope,0.041478567
return_1d,0.04136229
return_21d,0.04129862
vix_change_1d,0.040459726
price_to_sma200,0.03948616
Close_FFD,0.037492305
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
