feature,importance
price_to_sma200,0.0490259
bollinger_upper,0.044926416
return_1d,0.044061307
mean_sentiment_score,0.043171033
return_21d,0.043044582
bollinger_lower,0.04283479
Close_FFD,0.04279396
ma21,0.042038508
vix_ma5,0.040996004
atr_ratio,0.04057547
stochastic_oscillator,0.040479645
sma200,0.040386755
rsi_slope,0.03896402
vix_close,0.038194567
volatility_21d,0.037952393
vix_change_1d,0.037677053
ma7,0.03737462
atr,0.035567928
volume_ratio,0.03519044
macd,0.034973256
ma_spread,0.034585487
rsi,0.03400233
negative,0.033799328
positive,0.03112319
return_5d,0.030081475
neutral,0.026179498
