feature,importance
volatility_21d,0.047993694
macd,0.047663845
atr_ratio,0.047404055
sma200,0.046108313
return_5d,0.044310927
mean_sentiment_score,0.044081967
Close_FFD,0.04344756
vix_close,0.04272631
ma7,0.042168334
price_to_sma200,0.041753817
volume_ratio,0.04166336
neutral,0.04160977
return_1d,0.04081476
bollinger_upper,0.040743817
stochastic_oscillator,0.04070025
ma_spread,0.040182836
bollinger_lower,0.040035896
vix_ma5,0.039860353
rsi,0.038999457
vix_change_1d,0.03842748
return_21d,0.038129658
ma21,0.037489023
atr,0.036965065
rsi_slope,0.036719397
negative,0.0
positive,0.0
