feature,importance
ma21,0.047291193
vix_ma5,0.046822306
vix_change_1d,0.045663353
rsi,0.045449965
volatility_21d,0.045442738
neutral,0.043713454
atr,0.04369189
return_5d,0.04353125
Close_FFD,0.042976458
ma7,0.0429744
return_21d,0.042736433
macd,0.04248388
bollinger_upper,0.041623715
vix_close,0.04149131
price_to_sma200,0.0414516
rsi_slope,0.04144623
volume_ratio,0.041156806
return_1d,0.03938475
stochastic_oscillator,0.039365064
atr_ratio,0.039251782
sma200,0.03833262
bollinger_lower,0.037282035
ma_spread,0.034148533
mean_sentiment_score,0.032288324
negative,0.0
positive,0.0
