feature,importance
ma21,0.047620077
vix_ma5,0.047038484
return_1d,0.04607723
stochastic_oscillator,0.045150165
return_5d,0.044897493
return_21d,0.04475002
bollinger_lower,0.044469908
vix_change_1d,0.044146482
price_to_sma200,0.04398868
atr_ratio,0.043835353
atr,0.043284293
ma_spread,0.043227747
bollinger_upper,0.042974535
volume_ratio,0.042772714
neutral,0.042545725
ma7,0.042047627
Close_FFD,0.041586448
vix_close,0.040562477
sma200,0.04045344
rsi,0.040216673
rsi_slope,0.040111225
volatility_21d,0.03988947
macd,0.03971863
mean_sentiment_score,0.008635178
negative,0.0
positive,0.0
