feature,importance
vix_ma5,0.051168695
vix_change_1d,0.050613802
volatility_21d,0.04767068
atr_ratio,0.04766591
return_21d,0.04709748
stochastic_oscillator,0.04657344
ma21,0.04435168
rsi_slope,0.0442564
return_5d,0.04416114
macd,0.04341029
rsi,0.043372136
bollinger_lower,0.04297248
atr,0.042472165
sma200,0.04245755
bollinger_upper,0.042361334
volume_ratio,0.041918844
price_to_sma200,0.041901354
Close_FFD,0.04136318
ma_spread,0.04090575
ma7,0.03932723
return_1d,0.03871343
mean_sentiment_score,0.038241003
vix_close,0.037024025
positive,0.0
negative,0.0
neutral,0.0
