feature,importance
ma21,0.05399719
vix_close,0.049257357
rsi_slope,0.04872115
bollinger_upper,0.04837446
ma7,0.047880583
volatility_21d,0.046655
return_5d,0.045369394
vix_ma5,0.044913206
atr_ratio,0.044529885
vix_change_1d,0.044346284
sma200,0.04423137
bollinger_lower,0.043705244
Close_FFD,0.043435067
price_to_sma200,0.043318957
return_1d,0.043107983
ma_spread,0.04266816
volume_ratio,0.04186364
rsi,0.041610405
atr,0.04008312
macd,0.039668538
return_21d,0.037307218
mean_sentiment_score,0.03459111
stochastic_oscillator,0.03036464
positive,0.0
negative,0.0
neutral,0.0
