feature,importance
sma200,0.060656313
bollinger_upper,0.05435791
atr_ratio,0.047617946
vix_ma5,0.04701661
bollinger_lower,0.046812344
rsi,0.046112478
return_21d,0.0448325
vix_change_1d,0.04454769
ma21,0.043963075
macd,0.043543473
ma_spread,0.042995792
Close_FFD,0.042669076
vix_close,0.042228952
atr,0.04166095
volatility_21d,0.04145644
price_to_sma200,0.04141552
volume_ratio,0.040954247
rsi_slope,0.040678162
return_1d,0.040063363
ma7,0.03937354
stochastic_oscillator,0.038033266
return_5d,0.035506044
mean_sentiment_score,0.03350437
positive,0.0
negative,0.0
neutral,0.0
