feature,importance
bollinger_upper,0.05762773
atr,0.046582215
return_5d,0.045805935
price_to_sma200,0.045410533
bollinger_lower,0.045069955
vix_close,0.044984728
rsi_slope,0.044918206
rsi,0.04427135
ma_spread,0.043058466
macd,0.042868674
return_21d,0.04280085
volatility_21d,0.042633228
ma21,0.04218741
sma200,0.041780297
atr_ratio,0.041181616
return_1d,0.040537685
vix_change_1d,0.040405486
stochastic_oscillator,0.04020367
ma7,0.039819386
volume_ratio,0.039472755
vix_ma5,0.038554274
mean_sentiment_score,0.031262312
Close_FFD,0.03069365
neutral,0.02786955
negative,0.0
positive,0.0
