feature,importance
bollinger_lower,0.045342475
atr_ratio,0.044982377
price_to_sma200,0.04485934
return_21d,0.044819303
ma7,0.04477857
vix_close,0.044696722
sma200,0.044488475
macd,0.043856554
vix_ma5,0.042623837
rsi,0.042601842
Close_FFD,0.04220801
volume_ratio,0.041575365
return_1d,0.041488763
ma21,0.041225523
vix_change_1d,0.040987615
atr,0.039560895
ma_spread,0.039510023
return_5d,0.039149478
rsi_slope,0.03909154
stochastic_oscillator,0.038927954
bollinger_upper,0.038569678
volatility_21d,0.037678003
mean_sentiment_score,0.027499467
neutral,0.02547875
positive,0.023999367
negative,0.0
