,Open,Close,sma200,rsi,atr,prob_up,cash,holdings,borrowed_margin,total,signal,stop_loss,benchmark
2021-12-09 00:00:00+00:00,11.22,10.23,,,,0.46511627906976744,10000.0,0.0,0.0,10000.0,0,0.0,10000.0
2021-12-10 00:00:00+00:00,11.425,11.8,,,,0.46511627906976744,10000.0,0.0,0.0,10000.0,0,0.0,11534.703
2021-12-13 00:00:00+00:00,11.075,10.79,,,,0.46511627906976744,10000.0,0.0,0.0,10000.0,0,0.0,10547.41
2021-12-14 00:00:00+00:00,10.525,9.89,,,,0.46511627906976744,10000.0,0.0,0.0,10000.0,0,0.0,9667.6455
2021-12-15 00:00:00+00:00,9.66,10.005,,,,0.46511627906976744,10000.0,0.0,0.0,10000.0,0,0.0,9780.06
2021-12-16 00:00:00+00:00,10.425,10.0,,,,0.46511627906976744,10000.0,0.0,0.0,10000.0,0,0.0,9775.172
2021-12-17 00:00:00+00:00,9.99,9.75,,,,0.5384615384615384,10000.0,0.0,0.0,10000.0,0,0.0,9530.793
2021-12-20 00:00:00+00:00,9.25,8.92,,,,0.5818181818181818,10000.0,0.0,0.0,10000.0,0,0.0,8719.454
2021-12-21 00:00:00+00:00,9.025,9.14,,,,0.5818181818181818,10000.0,0.0,0.0,10000.0,0,0.0,8934.508
2021-12-22 00:00:00+00:00,9.105,9.145,,,,0.5384615384615384,10000.0,0.0,0.0,10000.0,0,0.0,8939.3955
2021-12-23 00:00:00+00:00,9.155,9.84,,,,0.46511627906976744,10000.0,0.0,0.0,10000.0,0,0.0,9618.7705
2021-12-27 00:00:00+00:00,9.79,9.75,,,,0.5818181818181818,10000.0,0.0,0.0,10000.0,0,0.0,9530.794
2021-12-28 00:00:00+00:00,9.55,9.38,,,,0.5818181818181818,10000.0,0.0,0.0,10000.0,0,0.0,9169.112
2021-12-29 00:00:00+00:00,9.4,9.31,,42.986797,,0.5818181818181818,10000.0,0.0,0.0,10000.0,0,0.0,9100.687
2021-12-30 00:00:00+00:00,9.4,9.4,,42.495922,0.93,0.46511627906976744,-10.0,9995.002498750626,0.0,9985.002498750626,1,,9188.662
2021-12-31 00:00:00+00:00,9.38,9.365,,43.327972,0.80214286,0.5384615384615384,-10.0,9957.787276863279,0.0,9947.787276863279,0,,9154.449
2022-01-03 00:00:00+00:00,9.67,9.99,,24.012806,0.6710714,0.5818181818181818,-10.0,10622.348991215002,0.0,10612.348991215002,0,,9765.397
2022-01-04 00:00:00+00:00,10.135,9.735,,40.697674,0.61071426,0.5384615384615384,-10.0,10351.208112511356,0.0,10341.208112511356,0,,9516.131
