feature,importance
return_21d,0.05473235
return_5d,0.053516727
atr_ratio,0.05227541
sma200,0.049818657
return_1d,0.04825703
vix_ma5,0.048147496
rsi_slope,0.046824105
vix_close,0.046246976
Close_FFD,0.04522281
volatility_21d,0.04513474
bollinger_lower,0.044450026
atr,0.044086426
macd,0.043786325
bollinger_upper,0.043745417
ma21,0.043689378
stochastic_oscillator,0.04342914
ma_spread,0.043178234
price_to_sma200,0.04229011
ma7,0.04153
rsi,0.04075507
vix_change_1d,0.03959554
volume_ratio,0.039287966
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
