feature,importance
macd,0.05512696
vix_close,0.05202562
Close_FFD,0.05199868
vix_ma5,0.051122837
return_21d,0.049988184
bollinger_upper,0.04808118
bollinger_lower,0.048011485
rsi,0.04795469
volatility_21d,0.04641082
rsi_slope,0.045982607
stochastic_oscillator,0.0458583
ma21,0.045555156
ma_spread,0.044186946
return_1d,0.04334962
atr_ratio,0.042796843
vix_change_1d,0.042739574
price_to_sma200,0.042178817
return_5d,0.041003264
ma7,0.040903747
sma200,0.040164944
volume_ratio,0.037808545
atr,0.03675116
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
