feature,importance
atr,0.047204424
vix_close,0.046835124
vix_ma5,0.04677844
volume_ratio,0.045969408
ma_spread,0.045686886
macd,0.045465525
stochastic_oscillator,0.04488948
volatility_21d,0.044610646
ma7,0.04408607
return_21d,0.04316024
Close_FFD,0.042845532
rsi_slope,0.042750396
vix_change_1d,0.04205889
price_to_sma200,0.041980773
atr_ratio,0.04192282
return_1d,0.041388556
bollinger_upper,0.040265054
bollinger_lower,0.038589284
return_5d,0.03806999
ma21,0.037995707
rsi,0.037541978
sma200,0.03591561
mean_sentiment_score,0.03395247
neutral,0.03003668
negative,0.0
positive,0.0
