feature,importance
atr_ratio,0.048148863
ma_spread,0.047946386
atr,0.047916897
return_21d,0.04731027
macd,0.047010273
volume_ratio,0.046349484
return_1d,0.046084333
vix_close,0.046006285
vix_change_1d,0.045641262
sma200,0.044898007
Close_FFD,0.044876404
bollinger_upper,0.04396911
return_5d,0.043843012
ma21,0.043760013
stochastic_oscillator,0.04282357
rsi_slope,0.042672474
volatility_21d,0.042377178
rsi,0.04223439
price_to_sma200,0.0421656
bollinger_lower,0.03940802
ma7,0.03939806
vix_ma5,0.03755423
mean_sentiment_score,0.02760584
positive,0.0
negative,0.0
neutral,0.0
