feature,importance
Close_FFD,0.051718622
atr_ratio,0.048298545
rsi,0.048264638
ma21,0.04630225
bollinger_upper,0.046035096
sma200,0.046030667
price_to_sma200,0.045551673
vix_change_1d,0.04514376
volatility_21d,0.04485705
ma7,0.044557616
ma_spread,0.043748394
return_5d,0.043608878
stochastic_oscillator,0.04352061
bollinger_lower,0.042854376
return_21d,0.042595588
volume_ratio,0.042476296
macd,0.041225493
return_1d,0.04096246
vix_ma5,0.0404485
atr,0.039899193
vix_close,0.039495684
rsi_slope,0.036861222
mean_sentiment_score,0.035543382
positive,0.0
negative,0.0
neutral,0.0
