feature,importance
Close_FFD,0.051545184
macd,0.0474624
vix_close,0.045714013
atr_ratio,0.045689553
rsi,0.045593727
vix_change_1d,0.04500628
bollinger_lower,0.044920575
return_5d,0.04423402
ma7,0.043257914
return_1d,0.04275499
vix_ma5,0.042482816
sma200,0.041032393
ma_spread,0.04087832
neutral,0.04052704
rsi_slope,0.039785523
return_21d,0.039709482
bollinger_upper,0.03965976
price_to_sma200,0.03946342
stochastic_oscillator,0.038401183
volatility_21d,0.038388137
volume_ratio,0.038236912
mean_sentiment_score,0.03660815
atr,0.03504573
ma21,0.03360239
negative,0.0
positive,0.0
