feature,importance
return_5d,0.051803738
volume_ratio,0.050772384
macd,0.050349906
rsi_slope,0.049433522
vix_ma5,0.049329415
vix_close,0.04851408
atr_ratio,0.04804743
ma7,0.04673652
bollinger_upper,0.046649918
return_1d,0.04592174
return_21d,0.04568384
bollinger_lower,0.045585755
ma21,0.04484632
rsi,0.04480241
atr,0.044262353
volatility_21d,0.04416722
stochastic_oscillator,0.04312016
vix_change_1d,0.042448223
ma_spread,0.041465927
price_to_sma200,0.04087918
Close_FFD,0.040645294
sma200,0.034534633
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
