feature,importance
vix_change_1d,0.049241345
atr_ratio,0.049104925
price_to_sma200,0.048395295
return_21d,0.04801335
ma21,0.04725477
vix_ma5,0.04703364
sma200,0.04651038
volume_ratio,0.046496022
bollinger_upper,0.045810934
vix_close,0.044970974
volatility_21d,0.044917833
rsi_slope,0.044862017
return_1d,0.044122327
atr,0.043252047
rsi,0.041585084
stochastic_oscillator,0.04070191
return_5d,0.040542405
ma_spread,0.040455695
Close_FFD,0.039504215
ma7,0.03885188
mean_sentiment_score,0.03808212
bollinger_lower,0.03726847
macd,0.03302232
positive,0.0
negative,0.0
neutral,0.0
