feature,importance
Close_FFD,0.060054466
macd,0.052182905
return_1d,0.05039945
sma200,0.04934754
volatility_21d,0.048585266
price_to_sma200,0.048016105
rsi,0.0473307
bollinger_lower,0.046525575
bollinger_upper,0.045982536
vix_ma5,0.04392866
ma7,0.043491397
ma21,0.043097015
atr_ratio,0.042604197
rsi_slope,0.041348133
stochastic_oscillator,0.041160803
volume_ratio,0.040737916
atr,0.040064096
return_21d,0.039460745
ma_spread,0.037529383
return_5d,0.03694869
mean_sentiment_score,0.035384506
vix_change_1d,0.03326238
vix_close,0.03255757
positive,0.0
negative,0.0
neutral,0.0
