feature,importance
Close_FFD,0.05144575
ma7,0.051367044
ma21,0.050346334
atr_ratio,0.04717573
vix_ma5,0.04566681
mean_sentiment_score,0.045018964
volatility_21d,0.04483695
stochastic_oscillator,0.04434013
bollinger_upper,0.04408283
ma_spread,0.04383085
volume_ratio,0.043362956
return_1d,0.04324832
vix_close,0.042037915
price_to_sma200,0.041824482
rsi_slope,0.04121762
vix_change_1d,0.04111935
return_21d,0.04108059
bollinger_lower,0.04083551
return_5d,0.040434904
rsi,0.039997023
macd,0.0399605
sma200,0.03945566
atr,0.037313793
positive,0.0
negative,0.0
neutral,0.0
