feature,importance
rsi,0.051052257
vix_close,0.050948787
return_21d,0.050851632
Close_FFD,0.0502139
macd,0.048480287
ma_spread,0.048110705
sma200,0.0470187
volume_ratio,0.04701093
bollinger_lower,0.046656214
atr_ratio,0.046068158
volatility_21d,0.044954434
vix_change_1d,0.04467926
vix_ma5,0.044497363
return_5d,0.04390643
stochastic_oscillator,0.04370625
atr,0.04369884
price_to_sma200,0.043606896
return_1d,0.04263344
rsi_slope,0.04246577
ma7,0.04125267
ma21,0.040349305
bollinger_upper,0.03783781
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
