feature,importance
ma21,0.053284187
price_to_sma200,0.052987378
bollinger_upper,0.050151248
volume_ratio,0.049312394
stochastic_oscillator,0.048986755
ma7,0.048639406
ma_spread,0.048484273
Close_FFD,0.04603635
rsi,0.045902472
return_5d,0.04543254
volatility_21d,0.04528827
rsi_slope,0.045038886
vix_change_1d,0.044472184
sma200,0.043958437
macd,0.043906257
return_21d,0.0430532
bollinger_lower,0.04282218
return_1d,0.042641267
atr_ratio,0.042014595
atr,0.039459214
vix_close,0.039288234
vix_ma5,0.038840316
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
