feature,importance
rsi,0.049281836
vix_ma5,0.047576126
return_1d,0.047537263
price_to_sma200,0.046927877
bollinger_lower,0.046223443
macd,0.045972187
sma200,0.045554098
return_5d,0.044905275
stochastic_oscillator,0.04408646
volume_ratio,0.043789424
atr,0.043609552
rsi_slope,0.043559816
return_21d,0.043486476
vix_close,0.043328114
Close_FFD,0.04321316
atr_ratio,0.042958476
ma_spread,0.04272798
vix_change_1d,0.041121166
ma7,0.040377695
bollinger_upper,0.03987968
ma21,0.039528858
volatility_21d,0.038533535
mean_sentiment_score,0.035821535
positive,0.0
negative,0.0
neutral,0.0
