feature,importance
bollinger_lower,0.051492102
return_21d,0.05055029
atr_ratio,0.04828169
volume_ratio,0.048242744
ma7,0.04755926
ma21,0.047419704
volatility_21d,0.045436416
return_1d,0.044342812
macd,0.04354098
return_5d,0.0418656
vix_ma5,0.041626714
sma200,0.041476615
vix_close,0.0411137
vix_change_1d,0.040880684
price_to_sma200,0.04077356
ma_spread,0.04070295
atr,0.040236283
bollinger_upper,0.038275864
Close_FFD,0.037260965
rsi_slope,0.037216846
rsi,0.036616765
stochastic_oscillator,0.034495763
mean_sentiment_score,0.030422606
neutral,0.030169088
negative,0.0
positive,0.0
