feature,importance
bollinger_upper,0.054035004
bollinger_lower,0.050605208
atr_ratio,0.04875566
stochastic_oscillator,0.046932586
volume_ratio,0.04554888
sma200,0.045520585
ma21,0.045318224
return_21d,0.04462432
rsi,0.04447726
atr,0.04439187
ma7,0.043934382
ma_spread,0.043904413
vix_ma5,0.042840518
return_5d,0.04270181
vix_change_1d,0.0424931
rsi_slope,0.042462923
price_to_sma200,0.04237789
vix_close,0.039716933
return_1d,0.0391528
Close_FFD,0.038235873
volatility_21d,0.037796583
mean_sentiment_score,0.037406772
macd,0.036766343
positive,0.0
negative,0.0
neutral,0.0
