feature,importance
ma21,0.05319867
bollinger_upper,0.050014257
vix_close,0.047734044
atr,0.045987356
bollinger_lower,0.045861486
rsi,0.045063466
return_21d,0.0437037
price_to_sma200,0.043490022
stochastic_oscillator,0.042251937
vix_ma5,0.04223411
volatility_21d,0.042112395
macd,0.04134756
volume_ratio,0.040965237
atr_ratio,0.040515732
ma7,0.040337767
ma_spread,0.04012744
Close_FFD,0.040098425
sma200,0.039700735
return_5d,0.03953054
rsi_slope,0.039213743
return_1d,0.039178867
vix_change_1d,0.03652399
neutral,0.031906
mean_sentiment_score,0.028902609
negative,0.0
positive,0.0
