feature,importance
macd,0.05171063
bollinger_lower,0.049960054
return_1d,0.04951192
volatility_21d,0.047518633
Close_FFD,0.047284864
ma7,0.04725196
return_5d,0.046420794
vix_close,0.04617312
bollinger_upper,0.04610376
vix_ma5,0.04575841
atr_ratio,0.04560042
ma21,0.045488767
rsi_slope,0.044379782
sma200,0.044006757
ma_spread,0.04392471
price_to_sma200,0.04352906
return_21d,0.043464933
volume_ratio,0.043304652
atr,0.043179706
rsi,0.042953353
stochastic_oscillator,0.04219635
vix_change_1d,0.04027733
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
